timestamp,open,high,low,close,volume
2020-01-01 04:25:00,10064.03,10066.77,10050.43,10052.54,186.5918
2020-01-01 04:30:00,10042.75,10088.3,10034.78,10049.92,259.8116
2020-01-01 04:35:00,10018.41,10031.56,10012.68,10014.28,12.7849
2020-01-01 04:40:00,10044.04,10058.21,10027.61,10045.13,83.7164
2020-01-01 04:45:00,10125.22,10139.09,10121.15,10132.28,2.4425
2020-01-01 04:50:00,10161.0,10171.0,10150.27,10157.72,96.6746
2020-01-01 04:55:00,10172.94,10178.96,10160.29,10175.32,4.8994
2020-01-01 05:00:00,10165.16,10175.05,10151.04,10164.36,347.618
2020-01-01 05:05:00,10178.85,10183.28,10150.43,10157.18,66.421
2020-01-01 05:10:00,10107.57,10121.13,10095.34,10115.34,553.773
2020-01-01 05:15:00,10152.39,10169.25,10134.24,10134.58,198.1883
2020-01-01 05:20:00,10131.92,10138.61,10124.19,10130.96,53.441
2020-01-01 05:25:00,10165.45,10171.25,10151.79,10170.61,299.8532
2020-01-01 05:30:00,10134.79,10142.55,10114.52,10139.48,23.9575
2020-01-01 05:35:00,10185.8,10200.81,10175.98,10181.49,106.2827
2020-01-01 05:40:00,10160.65,10186.75,10144.38,10172.53,13.2338
2020-01-01 05:45:00,10172.45,10182.64,10138.96,10154.39,82.5734
2020-01-01 05:50:00,10130.99,10143.38,10127.24,10140.18,342.8302
2020-01-01 05:55:00,10132.62,10140.37,10098.78,10122.16,31.0319
2020-01-01 06:00:00,10050.56,10064.18,10043.93,10059.25,112.6105
2020-01-01 06:05:00,10088.59,10106.38,10060.48,10079.04,62.3186
2020-01-01 06:10:00,10112.37,10130.06,10092.64,10102.96,110.8447
2020-01-01 06:15:00,10145.79,10157.9,10115.91,10142.22,123.4324
2020-01-01 06:20:00,10153.03,10164.2,10134.61,10164.18,42.2174
2020-01-01 06:25:00,10178.57,10198.17,10172.29,10184.7,82.1
2020-01-01 06:30:00,10154.08,10160.99,10096.06,10133.92,14.8061
2020-01-01 06:35:00,10137.22,10178.99,10124.98,10139.99,53.2282
2020-01-01 06:40:00,10110.59,10127.91,10102.8,10106.03,22.0343
2020-01-01 06:45:00,10091.08,10102.2,10078.52,10098.07,64.6645
2020-01-01 06:50:00,10143.32,10189.92,10123.34,10140.89,3.3158
2020-01-01 06:55:00,10137.54,10147.79,10100.32,10142.37,11.1025
2020-01-01 07:00:00,10065.53,10089.38,10033.48,10063.35,9.1962
2020-01-01 07:05:00,10042.08,10049.47,10002.44,10033.62,51.951
2020-01-01 07:10:00,10014.78,10023.56,10007.15,10017.04,67.5248
2020-01-01 07:15:00,10000.54,10016.44,9990.01,10010.76,147.2347
2020-01-01 07:20:00,10044.65,10057.09,10014.32,10039.43,68.3634
2020-01-01 07:25:00,10087.23,10097.73,10049.11,10065.13,35.0662
2020-01-01 07:30:00,10100.53,10140.72,10082.1,10090.16,28.6684
2020-01-01 07:35:00,10093.88,10105.66,10072.55,10097.7,28.7826
2020-01-01 07:40:00,10096.11,10099.16,10086.63,10089.26,124.2638
2020-01-01 07:45:00,10074.97,10095.25,10059.7,10078.82,15.0146
2020-01-01 07:50:00,10102.85,10124.66,10065.48,10092.39,99.0396
2020-01-01 07:55:00,10140.83,10142.7,10120.39,10121.17,9.5612
2020-01-01 08:00:00,10149.18,10176.53,10148.62,10168.82,31.1849
2020-01-01 08:05:00,10189.87,10195.95,10155.59,10172.19,59.8719
2020-01-01 08:10:00,10193.22,10222.87,10179.88,10181.69,74.3056
2020-01-01 08:15:00,10252.03,10254.17,10219.66,10227.57,81.8719
2020-01-01 08:20:00,10190.52,10235.73,10177.48,10194.74,5.9105
2020-01-01 08:25:00,10218.57,10246.74,10214.95,10220.36,306.0167
2020-01-01 08:30:00,10205.09,10227.22,10188.66,10196.71,110.5673
2020-01-01 08:35:00,10258.77,10290.13,10230.35,10245.98,66.8995
2020-01-01 08:40:00,10298.66,10313.98,10280.02,10289.7,51.9149
2020-01-01 08:45:00,10335.09,10376.02,10320.61,10340.99,78.5032
2020-01-01 08:50:00,10396.93,10429.22,10375.04,10389.33,15.0808
2020-01-01 08:55:00,10425.31,10453.88,10390.68,10416.05,173.2562
2020-01-01 09:00:00,10396.66,10409.66,10373.44,10384.6,145.0285
2020-01-01 09:05:00,10390.78,10436.99,10350.23,10400.54,143.6024
2020-01-01 09:10:00,10412.69,10440.82,10398.88,10429.0,34.592
2020-01-01 09:15:00,10431.69,10457.91,10406.71,10444.46,5.9335
2020-01-01 09:20:00,10437.14,10444.55,10432.05,10441.39,13.0247
2020-01-01 09:25:00,10450.0,10458.02,10435.56,10446.83,295.6921
2020-01-01 09:30:00,10457.99,10468.06,10448.28,10459.5,51.0027
2020-01-01 09:35:00,10429.67,10443.71,10427.34,10427.82,1.3903
2020-01-01 09:40:00,10449.6,10467.9,10443.64,10449.59,45.8746
2020-01-01 09:45:00,10450.48,10472.64,10449.24,10467.51,352.1195
2020-01-01 09:50:00,10450.18,10473.66,10449.61,10463.89,279.9
2020-01-01 09:55:00,10476.64,10528.89,10472.72,10485.38,144.9772
2020-01-01 10:00:00,10537.61,10559.47,10488.26,10522.51,214.108
2020-01-01 10:05:00,10482.77,10497.77,10455.89,10490.94,142.5121
2020-01-01 10:10:00,10541.57,10542.6,10515.72,10537.76,4.7016
2020-01-01 10:15:00,10582.05,10611.99,10531.09,10570.41,187.868
2020-01-01 10:20:00,10594.59,10617.88,10546.44,10602.84,32.0819
2020-01-01 10:25:00,10642.09,10658.61,10634.65,10635.1,12.5141
2020-01-01 10:30:00,10648.56,10658.59,10646.28,10658.42,16.6472
2020-01-01 10:35:00,10650.54,10674.71,10638.7,10658.98,190.8221
2020-01-01 10:40:00,10629.88,10649.05,10608.03,10636.06,9.2174
2020-01-01 10:45:00,10645.11,10669.41,10604.21,10652.95,176.7923
2020-01-01 10:50:00,10652.94,10686.24,10638.65,10657.73,65.8024
2020-01-01 10:55:00,10635.06,10650.48,10612.21,10636.08,168.4266
2020-01-01 11:00:00,10691.14,10718.69,10687.56,10692.76,25.3733
2020-01-01 11:05:00,10720.47,10763.9,10716.84,10720.26,164.2869
2020-01-01 11:10:00,10725.12,10735.02,10697.79,10710.79,202.5565
2020-01-01 11:15:00,10649.38,10672.56,10636.54,10660.74,85.8308
2020-01-01 11:20:00,10633.17,10668.33,10601.22,10634.47,26.2388
2020-01-01 11:25:00,10660.85,10670.74,10644.48,10650.59,56.4726
2020-01-01 11:30:00,10641.34,10677.22,10640.68,10642.89,0.0731
2020-01-01 11:35:00,10616.4,10657.83,10552.15,10601.35,76.3073
2020-01-01 11:40:00,10616.99,10627.55,10609.18,10610.37,0.5616
2020-01-01 11:45:00,10590.98,10607.42,10547.94,10605.85,27.9667
2020-01-01 11:50:00,10589.27,10594.5,10563.0,10593.57,196.4759
2020-01-01 11:55:00,10563.43,10584.24,10554.01,10554.53,150.6574
2020-01-01 12:00:00,10568.66,10587.66,10561.8,10565.66,95.9874
2020-01-01 12:05:00,10524.39,10537.7,10509.95,10532.19,16.6819
2020-01-01 12:10:00,10525.76,10541.76,10501.67,10526.0,228.4423
2020-01-01 12:15:00,10557.11,10568.44,10523.02,10563.17,360.4245
2020-01-01 12:20:00,10583.51,10641.42,10546.63,10603.14,245.2357
2020-01-01 12:25:00,10601.0,10602.07,10594.72,10599.59,122.6503
2020-01-01 12:30:00,10493.93,10502.87,10493.53,10502.2,38.8386
2020-01-01 12:35:00,10521.51,10553.46,10513.33,10526.52,91.9082
2020-01-01 12:40:00,10509.25,10558.47,10471.9,10497.71,202.772
2020-01-01 12:45:00,10445.8,10503.4,10441.1,10454.35,147.2608
2020-01-01 12:50:00,10488.37,10518.09,10475.49,10478.08,0.0732
2020-01-01 12:55:00,10428.08,10449.24,10409.99,10420.46,56.302
2020-01-01 13:00:00,10422.55,10451.18,10387.53,10443.25,105.9
2020-01-01 13:05:00,10469.39,10492.96,10462.48,10472.13,272.6156
2020-01-01 13:10:00,10487.03,10497.33,10460.11,10488.45,41.0847
2020-01-01 13:15:00,10485.66,10516.15,10457.61,10495.57,45.0862
2020-01-01 13:20:00,10481.64,10492.81,10459.67,10492.56,8.2276
2020-01-01 13:25:00,10501.52,10536.45,10466.79,10477.85,45.9939
2020-01-01 13:30:00,10453.39,10459.49,10437.33,10444.37,22.6719
2020-01-01 13:35:00,10524.53,10528.26,10511.44,10519.1,220.8637
2020-01-01 13:40:00,10526.52,10540.45,10497.79,10505.6,3.7688
2020-01-01 13:45:00,10458.86,10499.78,10425.46,10477.02,11.9459
2020-01-01 13:50:00,10486.96,10518.56,10441.57,10474.61,23.1579
2020-01-01 13:55:00,10501.92,10530.92,10481.33,10493.29,197.0106
2020-01-01 14:00:00,10518.4,10539.85,10517.58,10525.95,1.5888
2020-01-01 14:05:00,10491.74,10574.7,10442.22,10519.27,115.9257
2020-01-01 14:10:00,10504.48,10541.88,10497.33,10513.79,28.0834
2020-01-01 14:15:00,10475.32,10502.52,10446.39,10489.05,142.173
2020-01-01 14:20:00,10447.54,10490.95,10427.17,10481.51,208.2975
2020-01-01 14:25:00,10509.67,10519.04,10494.93,10509.25,178.0922
2020-01-01 14:30:00,10492.8,10511.77,10477.5,10507.81,49.7252
2020-01-01 14:35:00,10474.16,10497.41,10444.52,10496.77,35.5271
2020-01-01 14:40:00,10478.49,10508.5,10447.32,10502.68,84.2513
2020-01-01 14:45:00,10476.38,10482.93,10464.59,10478.57,112.8345
2020-01-01 14:50:00,10416.42,10421.34,10396.05,10411.28,446.3849
2020-01-01 14:55:00,10391.2,10409.79,10363.82,10396.61,6.1796
2020-01-01 15:00:00,10306.46,10312.24,10294.73,10303.9,65.4471
2020-01-01 15:05:00,10304.22,10314.84,10275.6,10296.25,261.3257
2020-01-01 15:10:00,10329.16,10361.37,10291.87,10309.47,181.1155
2020-01-01 15:15:00,10340.13,10358.85,10339.58,10340.53,27.8922
2020-01-01 15:20:00,10370.33,10375.94,10356.37,10357.49,122.4789
2020-01-01 15:25:00,10373.19,10400.22,10352.04,10359.13,0.7533
2020-01-01 15:30:00,10323.64,10342.46,10287.45,10327.77,7.8925
2020-01-01 15:35:00,10288.79,10307.09,10279.65,10294.25,85.5352
2020-01-01 15:40:00,10273.44,10293.81,10253.34,10288.28,45.3709
2020-01-01 15:45:00,10270.54,10291.55,10245.84,10262.09,30.4106
2020-01-01 15:50:00,10223.93,10252.46,10188.17,10232.98,25.5205
2020-01-01 15:55:00,10242.79,10254.31,10217.16,10234.86,107.3073
2020-01-01 16:00:00,10202.94,10227.08,10187.74,10209.22,54.6429
2020-01-01 16:05:00,10157.41,10163.01,10144.56,10154.09,6.4231
2020-01-01 16:10:00,10146.9,10156.98,10117.05,10147.95,57.8064
2020-01-01 16:15:00,10129.47,10163.03,10112.08,10119.54,137.8445
2020-01-01 16:20:00,10144.15,10162.71,10125.45,10135.76,128.8726
2020-01-01 16:25:00,10165.56,10190.71,10147.48,10175.62,231.9086
2020-01-01 16:30:00,10203.98,10218.05,10187.74,10199.32,134.6459
2020-01-01 16:35:00,10192.43,10213.5,10189.2,10213.19,99.5235
2020-01-01 16:40:00,10258.17,10259.16,10247.48,10255.54,96.0942
2020-01-01 16:45:00,10225.43,10273.41,10225.18,10225.88,42.9621
2020-01-01 16:50:00,10208.58,10209.66,10183.87,10208.7,46.5728
2020-01-01 16:55:00,10219.39,10239.28,10199.58,10214.9,107.4202
2020-01-01 17:00:00,10197.36,10206.18,10157.96,10203.28,391.0968
2020-01-01 17:05:00,10214.03,10230.34,10190.06,10208.23,51.7324
2020-01-01 17:10:00,10191.54,10202.6,10186.23,10197.17,374.5188
2020-01-01 17:15:00,10187.52,10212.45,10187.48,10189.65,39.8895
2020-01-01 17:20:00,10190.3,10215.95,10169.36,10177.1,40.5031
2020-01-01 17:25:00,10191.74,10223.96,10157.92,10200.32,117.6751
2020-01-01 17:30:00,10196.88,10200.17,10193.06,10195.14,0.2882
2020-01-01 17:35:00,10148.41,10162.98,10145.43,10155.57,33.2921
2020-01-01 17:40:00,10157.17,10167.39,10131.21,10152.36,134.2901
2020-01-01 17:45:00,10122.57,10156.75,10114.18,10134.33,240.5129
2020-01-01 17:50:00,10196.27,10210.01,10147.57,10178.73,5.9278
2020-01-01 17:55:00,10177.1,10201.57,10117.0,10190.31,24.7553
2020-01-01 18:00:00,10229.28,10272.18,10225.87,10229.66,365.6611
2020-01-01 18:05:00,10234.25,10273.33,10228.68,10233.58,30.5335
2020-01-01 18:10:00,10265.24,10296.3,10242.92,10262.37,195.1089
2020-01-01 18:15:00,10280.75,10303.46,10274.73,10286.43,83.9087
2020-01-01 18:20:00,10305.58,10324.17,10275.55,10304.16,18.4701
2020-01-01 18:25:00,10228.63,10267.99,10220.99,10250.9,11.3181
2020-01-01 18:30:00,10251.03,10275.46,10230.43,10257.55,84.6638
2020-01-01 18:35:00,10290.58,10313.15,10290.19,10299.94,131.0172
2020-01-01 18:40:00,10310.74,10322.59,10295.91,10300.87,83.5632
2020-01-01 18:45:00,10327.99,10344.06,10319.52,10337.54,24.6081
2020-01-01 18:50:00,10316.73,10331.41,10316.58,10323.16,12.2116
2020-01-01 18:55:00,10299.39,10319.17,10256.71,10314.17,54.0116
2020-01-01 19:00:00,10332.31,10352.42,10324.7,10336.0,43.6228
2020-01-01 19:05:00,10281.07,10310.65,10265.23,10292.68,28.6122
2020-01-01 19:10:00,10331.44,10387.19,10311.5,10344.84,56.5837
2020-01-01 19:15:00,10325.35,10342.53,10306.3,10336.81,146.485
2020-01-01 19:20:00,10372.5,10380.66,10361.04,10378.06,61.8425
2020-01-01 19:25:00,10378.27,10405.04,10347.69,10359.96,37.3011
2020-01-01 19:30:00,10379.36,10391.0,10365.95,10383.84,21.4627
2020-01-01 19:35:00,10384.38,10386.73,10347.09,10371.41,199.2771
2020-01-01 19:40:00,10321.21,10343.96,10310.38,10324.06,176.4988
2020-01-01 19:45:00,10325.84,10336.01,10306.27,10311.46,84.1939
2020-01-01 19:50:00,10302.03,10330.16,10290.07,10308.46,0.1745
2020-01-01 19:55:00,10330.06,10330.98,10290.88,10323.82,15.029
2020-01-01 20:00:00,10310.89,10338.6,10294.98,10299.87,239.2522
2020-01-01 20:05:00,10324.93,10363.6,10306.92,10316.45,264.5147
2020-01-01 20:10:00,10307.61,10334.01,10282.4,10308.94,109.21
2020-01-01 20:15:00,10258.23,10282.63,10230.4,10248.25,121.8203
2020-01-01 20:20:00,10266.41,10304.31,10250.01,10279.03,160.7019
2020-01-01 20:25:00,10309.55,10321.43,10290.71,10312.79,71.2573
2020-01-01 20:30:00,10310.39,10340.54,10286.51,10302.25,39.3128
2020-01-01 20:35:00,10296.73,10298.42,10289.53,10296.98,17.0515
2020-01-01 20:40:00,10277.31,10311.58,10274.37,10281.3,9.2427
2020-01-01 20:45:00,10303.43,10317.14,10277.23,10293.55,29.6395
2020-01-01 20:50:00,10279.1,10310.03,10255.7,10275.86,333.1142
2020-01-01 20:55:00,10306.35,10353.7,10292.3,10302.01,24.7213
2020-01-01 21:00:00,10301.99,10316.72,10289.2,10298.06,48.0805
2020-01-01 21:05:00,10257.01,10259.0,10229.36,10258.47,229.8603
2020-01-01 21:10:00,10275.78,10288.85,10255.3,10280.11,65.1675
2020-01-01 21:15:00,10297.53,10318.07,10269.54,10295.13,106.4736
2020-01-01 21:20:00,10241.97,10255.06,10223.01,10238.58,71.2946
2020-01-01 21:25:00,10248.71,10266.04,10225.49,10244.79,45.7616
2020-01-01 21:30:00,10256.99,10301.99,10244.55,10262.55,26.4996
2020-01-01 21:35:00,10245.01,10273.81,10208.56,10260.19,4.3134
2020-01-01 21:40:00,10234.47,10263.92,10228.06,10245.94,120.1838
2020-01-01 21:45:00,10281.76,10314.37,10271.68,10284.22,48.6732
2020-01-01 21:50:00,10261.1,10269.38,10250.93,10264.33,203.9124
2020-01-01 21:55:00,10320.18,10338.69,10300.8,10318.52,57.6046
2020-01-01 22:00:00,10270.26,10310.88,10261.89,10296.69,96.8175
2020-01-01 22:05:00,10323.38,10339.27,10315.7,10326.25,161.1227
2020-01-01 22:10:00,10378.86,10396.3,10350.82,10382.67,54.5634
2020-01-01 22:15:00,10345.0,10381.92,10340.59,10343.24,124.6012
2020-01-01 22:20:00,10359.42,10382.89,10342.38,10358.58,53.561
2020-01-01 22:25:00,10340.89,10357.3,10335.74,10336.69,31.3472
2020-01-01 22:30:00,10361.3,10368.36,10332.58,10362.07,8.2926
2020-01-01 22:35:00,10394.42,10409.73,10392.97,10407.22,144.0831
2020-01-01 22:40:00,10463.31,10463.55,10449.04,10463.16,110.7378
2020-01-01 22:45:00,10490.48,10498.16,10462.78,10495.91,45.0826
2020-01-01 22:50:00,10480.21,10500.84,10461.48,10485.99,56.4309
2020-01-01 22:55:00,10512.17,10512.58,10508.4,10509.23,22.4345
2020-01-01 23:00:00,10584.71,10610.3,10527.54,10592.78,190.9898
2020-01-01 23:05:00,10637.3,10641.78,10613.96,10633.36,274.3681
2020-01-01 23:10:00,10716.21,10725.96,10691.41,10705.16,7.1955
2020-01-01 23:15:00,10739.98,10755.05,10720.63,10743.12,333.3563
2020-01-01 23:20:00,10705.69,10709.71,10693.53,10705.78,3.8312
2020-01-01 23:25:00,10699.19,10718.23,10657.0,10698.15,65.006
2020-01-01 23:30:00,10736.5,10740.16,10683.02,10722.17,28.0149
2020-01-01 23:35:00,10693.45,10695.55,10682.71,10693.29,8.0672
2020-01-01 23:40:00,10721.52,10736.28,10685.95,10716.77,24.9175
2020-01-01 23:45:00,10661.39,10670.74,10645.83,10656.18,45.5229
2020-01-01 23:50:00,10640.53,10661.69,10634.71,10655.2,6.0589
2020-01-01 23:55:00,10687.91,10721.78,10664.93,10675.47,50.1184
2020-01-02 00:00:00,10613.68,10621.81,10579.34,10617.44,132.4482
2020-01-02 00:05:00,10634.94,10651.06,10622.7,10636.49,138.6904
2020-01-02 00:10:00,10669.54,10693.44,10663.76,10666.94,2.9947
2020-01-02 00:15:00,10702.81,10724.71,10672.13,10698.49,193.6438
2020-01-02 00:20:00,10639.55,10668.22,10635.46,10647.54,93.0275
2020-01-02 00:25:00,10604.57,10627.37,10579.59,10603.8,417.3666
2020-01-02 00:30:00,10659.22,10667.2,10626.64,10642.07,37.6928
2020-01-02 00:35:00,10682.05,10686.68,10639.61,10680.53,135.9009
2020-01-02 00:40:00,10647.81,10691.99,10640.02,10648.83,32.3306
2020-01-02 00:45:00,10603.75,10643.05,10602.63,10608.55,65.5549
2020-01-02 00:50:00,10625.89,10667.42,10617.14,10641.56,233.3123
2020-01-02 00:55:00,10583.74,10591.21,10550.22,10581.39,44.2899
2020-01-02 01:00:00,10613.96,10615.2,10586.62,10604.7,8.3596
2020-01-02 01:05:00,10555.0,10559.54,10546.73,10554.5,151.6435
2020-01-02 01:10:00,10514.91,10517.08,10500.64,10511.22,19.4251
2020-01-02 01:15:00,10521.89,10529.92,10495.08,10516.2,98.3205
2020-01-02 01:20:00,10529.3,10540.67,10526.82,10539.19,7.5888
2020-01-02 01:25:00,10575.85,10601.64,10534.59,10563.09,2.7838
2020-01-02 01:30:00,10567.41,10593.8,10558.9,10569.44,78.441
2020-01-02 01:35:00,10542.73,10551.99,10533.21,10543.64,5.9137
2020-01-02 01:40:00,10517.75,10544.52,10468.98,10519.7,51.4972
2020-01-02 01:45:00,10542.69,10548.36,10517.09,10528.64,96.0445
2020-01-02 01:50:00,10529.58,10569.6,10529.25,10551.71,185.1211
2020-01-02 01:55:00,10522.52,10534.76,10512.89,10524.69,8.4659
2020-01-02 02:00:00,10495.27,10526.97,10488.56,10504.01,53.8282
2020-01-02 02:05:00,10501.15,10509.4,10485.07,10486.08,40.6742
2020-01-02 02:10:00,10474.11,10503.41,10433.63,10488.63,106.8575
2020-01-02 02:15:00,10462.23,10484.42,10457.2,10459.78,149.8555
2020-01-02 02:20:00,10455.8,10461.41,10445.7,10460.06,30.4656
2020-01-02 02:25:00,10462.9,10475.98,10458.4,10467.31,4.7662
2020-01-02 02:30:00,10480.06,10484.62,10478.82,10484.07,130.7411
2020-01-02 02:35:00,10509.47,10515.41,10493.31,10499.09,41.3921
2020-01-02 02:40:00,10465.31,10493.22,10455.5,10460.32,75.5332
2020-01-02 02:45:00,10464.55,10468.33,10438.45,10462.9,85.1971
2020-01-02 02:50:00,10482.31,10515.04,10453.18,10477.52,169.8696
2020-01-02 02:55:00,10461.91,10472.41,10443.39,10456.56,88.6321
2020-01-02 03:00:00,10440.21,10448.7,10433.07,10444.87,114.4249
2020-01-02 03:05:00,10510.63,10521.49,10482.89,10489.26,5.4507
2020-01-02 03:10:00,10441.17,10469.16,10426.95,10427.91,405.3804
2020-01-02 03:15:00,10498.68,10536.17,10489.71,10496.36,143.4916
2020-01-02 03:20:00,10540.01,10550.18,10525.82,10535.4,181.8245
2020-01-02 03:25:00,10531.5,10569.63,10522.91,10526.47,79.3155
2020-01-02 03:30:00,10577.41,10584.2,10573.99,10578.51,95.0002
2020-01-02 03:35:00,10543.5,10559.14,10541.83,10548.65,169.7339
2020-01-02 03:40:00,10569.86,10575.81,10543.24,10565.96,222.755
2020-01-02 03:45:00,10517.69,10546.89,10499.7,10522.55,57.3757
2020-01-02 03:50:00,10574.86,10588.15,10568.21,10572.98,101.4212
2020-01-02 03:55:00,10555.27,10559.89,10543.29,10553.42,485.9225
2020-01-02 04:00:00,10572.57,10589.45,10563.99,10581.64,13.3918
2020-01-02 04:05:00,10575.45,10594.4,10570.25,10589.21,49.9698
2020-01-02 04:10:00,10587.32,10597.02,10571.7,10578.25,36.7538
2020-01-02 04:15:00,10559.32,10582.24,10525.75,10561.93,174.0458
2020-01-02 04:20:00,10642.16,10661.88,10625.55,10643.22,78.586
2020-01-02 04:25:00,10623.23,10639.4,10612.22,10622.72,66.9869
2020-01-02 04:30:00,10641.96,10654.76,10590.09,10640.65,380.8792
2020-01-02 04:35:00,10660.19,10675.93,10645.73,10663.4,23.4422
2020-01-02 04:40:00,10701.5,10718.07,10677.14,10701.28,400.4143
2020-01-02 04:45:00,10749.79,10756.71,10707.38,10737.9,32.2002
2020-01-02 04:50:00,10711.84,10720.29,10700.78,10703.42,144.841
2020-01-02 04:55:00,10695.05,10718.62,10691.47,10704.24,239.7827
2020-01-02 05:00:00,10720.12,10749.01,10708.45,10727.03,709.772
2020-01-02 05:05:00,10737.71,10743.06,10735.24,10738.15,52.0705
2020-01-02 05:10:00,10723.31,10761.35,10657.4,10717.1,35.6543
2020-01-02 05:15:00,10695.74,10714.64,10678.82,10703.32,43.5446
2020-01-02 05:20:00,10716.01,10741.22,10691.71,10702.71,26.3994
2020-01-02 05:25:00,10662.14,10689.69,10631.67,10667.51,10.9818
2020-01-02 05:30:00,10673.83,10687.01,10639.78,10667.46,18.7118
2020-01-02 05:35:00,10689.06,10716.29,10666.48,10687.49,53.4561
2020-01-02 05:40:00,10693.67,10727.13,10685.26,10706.06,12.4763
2020-01-02 05:45:00,10744.94,10752.71,10700.25,10723.59,80.1267
2020-01-02 05:50:00,10700.33,10720.19,10663.95,10695.93,85.7002
2020-01-02 05:55:00,10640.46,10645.29,10626.78,10644.6,101.8855
2020-01-02 06:00:00,10638.25,10657.63,10610.87,10656.58,159.8105
2020-01-02 06:05:00,10636.33,10637.82,10596.68,10634.64,93.2934
2020-01-02 06:10:00,10668.88,10688.58,10637.39,10648.1,5.3437
2020-01-02 06:15:00,10701.73,10707.14,10682.0,10699.54,205.3796
2020-01-02 06:20:00,10709.21,10712.19,10705.43,10706.77,120.9227
2020-01-02 06:25:00,10707.6,10749.87,10692.59,10700.53,68.3283
2020-01-02 06:30:00,10683.8,10713.22,10653.36,10677.73,92.9947
2020-01-02 06:35:00,10667.31,10689.2,10639.2,10648.34,265.0195
